UDI,Server Type,CPU Utilization [%],Memory Usage [%],Air Temperature [K],Disk I/O Operations,Network Latency [ms],Power Consumption [W],Machine Failure,Vibration Level [g],Cooling Efficiency [%],Network Throughput [Mbps]
1465,H,62,71,296.494276375577,3205,31.676125052691418,326.07723818367134,0,1.7018811614487952,77,117
1466,L,11,84,295.4867130961154,3060,22.920394776392133,436.2760322154579,1,1.3790623945157088,96,823
1467,H,77,55,298.1477640387927,2209,37.72529608968017,344.4046488080792,1,2.010150715912055,79,123
1468,L,74,76,292.3162090405839,1733,21.08096101909382,359.1057516698726,0,1.7342153507385603,100,883
1469,H,88,62,293.8725878244805,1752,29.360176438289034,327.98331854766514,1,1.2794710013052857,90,238
1470,M,66,61,295.2136248010797,3356,29.997253912104906,303.1862612418408,0,1.5621208257193162,76,150
1471,M,79,16,296.8397433509698,1147,34.23482780170125,357.3726403942156,0,1.258640305364134,98,775
1472,M,16,90,297.4146272832314,2925,32.19670414040027,357.4681059071082,0,1.6283706043590143,79,819
1473,H,28,93,292.5882305267217,2020,32.527887605743594,408.0303464432244,1,1.1816665780893236,90,550
1474,L,53,63,291.44731913110905,2078,18.249800744602847,325.5222510563457,1,1.5404864695346872,73,113
1475,L,72,20,296.559127367712,3974,29.162239202830918,328.01728817574394,1,1.4803716219920522,79,966
1476,M,74,34,295.23312965577225,3618,26.831740064670065,311.2475774478853,0,1.636464176600654,50,972
1477,H,48,68,295.3287485156349,4986,30.746188648184294,361.0206676288661,0,1.6816220132924933,73,862
1478,M,92,97,296.6076600936218,2733,29.340085913328036,403.58043769031065,1,1.6796150100524563,69,438
1479,M,35,75,293.38011811284633,4681,31.106984535007392,401.67158010514424,0,1.5530293467269678,57,197
1480,L,53,36,294.52033142614215,3715,24.03675720697951,435.70820249772237,0,1.1969249855331183,66,991
1481,H,21,92,296.04738323408077,2785,30.508547281965,286.63988297438374,0,1.5606993792339676,80,336
1482,L,31,67,293.0983660307786,4980,38.74837351178872,366.6040393711106,0,1.4071439558766528,53,293
1483,M,86,20,293.9152835693745,1691,40.64493267415358,372.38602943855483,1,1.9784752695818757,83,591
1484,L,23,64,295.2097026814413,3557,36.751692597652685,276.1918572242011,0,1.7101504804171237,82,464
1485,L,95,28,296.0470809393915,3633,20.851496395779495,397.97879137270553,0,0.9808846246185049,78,945
1486,L,39,48,292.1074104009821,4644,28.551629589533025,235.43115370312535,1,1.5720501608222723,68,987
1487,L,53,94,296.3341248062214,3984,27.503714657243286,337.8916758536658,1,2.2328737980861373,63,637
1488,M,93,99,295.87362204486016,3092,30.766092447073483,267.45319708388195,0,1.2267176147138499,74,688
1489,L,100,95,293.3154775246652,4718,36.632520616251256,500.9486429705621,1,1.671196814474337,50,118
1490,L,47,79,299.49844894440184,2745,29.769411971274305,344.2707685180711,1,1.37309853084725,71,177
1491,L,68,20,293.0989123764515,3133,25.40382562262625,397.49262087452155,1,1.9852470630163421,95,397
1492,L,51,23,296.46903349143685,2805,35.80743504176651,351.3306389459792,1,1.3003560881218148,53,205
1493,L,61,69,295.5550883645315,4363,31.85833647312362,314.62525893812204,1,1.4643895634460922,84,878
1494,L,72,45,294.1727959796489,1263,33.859303065717185,405.3588202991268,0,1.6871522442571911,99,774
1495,M,70,50,295.18048395798337,4339,35.0522382135376,348.3312823777127,1,1.100368157658942,88,781
1496,M,43,11,296.0673216122166,4055,28.304681657541522,290.8644291411204,1,1.4511791855543574,82,453
1497,M,48,66,300.0,2248,24.093897662931738,318.3496510819363,1,1.6605992874174427,65,907
1498,L,50,69,292.1029145732083,1215,31.085432807466642,299.82170171284304,0,0.816778557577215,94,729
1499,L,46,29,290.0,4945,28.28153566875828,345.5361282789913,1,1.755335645011114,84,103
1500,H,74,31,292.97971517032494,1230,30.367051648397865,335.9545062057299,0,1.161259223236296,61,531
1501,M,88,13,294.9397480320463,2725,37.08479695321912,339.64032548999893,1,1.1443529883461285,85,964
1502,L,41,65,296.3309796267072,3701,30.997834675352543,373.82142641142383,1,1.8817773495154073,100,493
1503,L,17,67,295.1929320492647,2200,39.199725579904054,484.11846392727045,0,1.3208991820303986,95,713
1504,L,27,97,294.69561699562473,4634,31.472934743853976,353.693788004016,0,0.9706284594722,56,784
1505,L,54,74,298.07333683104866,3749,28.569872872452077,309.2580324380421,0,1.5670045762558547,53,186
1506,L,42,97,293.418234801822,2540,23.697584740018634,463.2673666703508,1,1.80809482827584,61,619
1507,M,14,67,298.32503612863326,2746,31.12037509672834,423.84768121294536,0,1.2494752641180158,56,458
1508,M,91,39,296.2410681792582,1706,25.419022325764683,377.5224639569292,0,1.5914208182124256,95,175
1509,M,83,85,297.99921837596094,1512,32.66852382607616,356.8649019741872,0,1.5019393690619998,64,117
1510,M,45,28,293.1141612356685,4175,29.433591430386237,369.76312283647314,0,1.1846932077164665,55,166
1511,H,32,71,294.29560587323124,2896,29.270030311764337,232.88566598547635,0,1.2380534355337582,66,212
1512,M,49,77,292.0774999486989,2124,30.42575962961371,270.1475797718775,0,1.6878377573461645,66,743
1513,H,14,88,295.60039047754503,4711,31.165535924033694,393.6986859420071,1,1.750309331799635,93,632
1514,L,43,93,295.64186497032586,4936,29.828988172678915,422.18857513079803,0,1.5287329338711748,53,684
1515,L,33,53,299.01701146857755,3352,40.683239511946866,259.6516917051347,0,0.6222121899618734,56,340
1516,L,26,93,295.16162636921524,4832,26.139759840183643,306.17087815054896,0,2.079816237045667,85,655
1517,M,80,70,291.9654612053884,2936,35.12099697627791,316.77409526837874,0,2.0102177847841807,56,672
1518,H,90,30,296.8883869588261,2992,36.278242863637,303.1216807268138,1,1.7260956023226612,87,703
1519,L,31,19,293.1733364949883,1350,24.462893959041935,365.21566549633076,0,1.186958284030561,85,226
1520,H,24,39,292.46099916502567,1802,30.282257285936197,387.2459449417278,1,1.125423952795111,91,818
1521,L,24,33,296.4039601115274,1450,31.781239933946384,299.04680987722304,1,1.4839263728538128,82,474
1522,H,34,57,293.46426038799547,2292,30.85671126872221,278.9876411369479,0,1.3146850433046715,72,679
1523,L,62,64,293.80219800672705,4443,30.66104024078117,291.2408248498837,0,1.845053869165221,77,219
1524,L,30,61,297.8049755882152,3980,33.12647087113638,327.31853109508125,1,1.800507745745882,77,893
1525,L,75,47,296.0271205762213,4109,19.517364178179918,429.4183926281921,0,1.0539843227005035,82,677
1526,L,100,76,296.19403135787655,4917,29.50739929043913,353.33998685831455,0,1.8533557732763788,71,440
1527,L,41,17,292.2471312945676,1901,27.89865963046508,446.4461578276676,1,1.4308304230022189,88,629
1528,L,30,38,296.4110889349243,3809,26.403400425090524,389.6194604324122,0,1.2965825315959747,71,611
1529,H,77,19,294.44514258334186,3780,34.395707466282985,318.71139915424106,1,1.4818405586498735,53,165
1530,M,53,78,294.1117760092432,1062,35.16068735367707,356.7659843510271,0,1.139928987276124,73,234
1531,L,92,84,295.8169896609145,2788,35.68397230422257,323.75247588416426,1,1.869990880034508,65,737
1532,M,75,77,295.01663021045624,1504,34.25668888354961,295.28856961995575,0,1.449178128481295,99,503
1533,M,99,58,292.0734388008161,3992,24.01440777071815,334.62554198972566,0,1.8265204485630773,95,271
1534,L,23,67,296.9040047526208,3312,30.728185461683704,389.55039012518716,1,1.8221688712125725,62,988
1535,L,24,44,297.09509086917194,2699,35.54773647184484,321.16285664150706,0,1.3336771071827664,64,561
1536,L,29,59,293.82530475945424,3582,17.40526915352221,338.1132714924549,0,1.5333393450942026,82,707
1537,L,43,49,296.2178231098062,4150,38.128594417359196,320.45055765183554,0,1.2765178512556012,79,690
1538,M,45,21,296.8270014233685,2653,23.728854956823213,417.56985261842533,0,1.8906454232172587,72,925
1539,L,92,94,291.2626614885209,2208,25.551317507257686,341.01689682838105,0,1.3502167405643286,91,149
1540,M,18,25,293.96953086602207,3993,33.83058002306039,333.9836138580122,1,1.698733760052066,99,769
1541,M,80,87,290.6452097446845,3542,39.74576752964548,335.1667512026932,0,1.79966651893392,54,993
1542,L,39,94,296.2680874664411,2594,25.329622722074838,366.3735189717681,0,1.9913374282778413,88,787
1543,M,86,57,295.89301219316326,4441,26.07248355093265,354.36466409988134,0,1.8224482061473657,83,426
1544,L,100,100,293.6894369318611,3950,36.27570829308409,398.1272647879903,0,1.4160775213424082,90,123
1545,H,72,10,294.6995269850109,2838,30.82216315790134,330.8353462775631,0,1.9364313256021042,54,564
1546,L,44,74,294.2637450288894,1763,28.75932473817151,438.6894308595836,0,1.8192125967134622,99,436
1547,H,22,31,290.91931713132243,4672,31.049017116442784,313.78811694493083,1,1.0736030464576893,93,202
1548,M,88,24,297.60065122048627,4812,40.92249533088631,356.0873715079774,0,1.8295001695118305,53,104
1549,L,55,93,295.5103498355892,3902,33.84957527201177,373.4873944116839,0,1.63451332271307,65,538
1550,M,65,76,294.71145918470205,3378,31.77646647373008,349.0275034372292,1,1.4607746715409415,60,868
1551,H,18,23,294.7244243733974,4511,32.899057485829566,350.71844383509927,1,1.465476342151583,100,860
1552,M,96,82,296.41546133355973,4309,32.07826374676064,305.9864552700785,0,1.4913231342805813,76,398
1553,H,45,28,291.82634008397974,3951,34.5666758686009,383.6311032589233,1,1.3912970542776923,72,824
1554,H,12,49,293.24925800942503,3339,26.808757029627486,357.9692116765657,0,1.6246363870183183,82,224
1555,L,28,13,295.4259346803892,1425,29.65960267478672,351.37946914568045,0,1.8230212157885655,72,257
1556,L,37,42,297.2311457296372,3342,29.900589072000432,254.96584957710837,0,1.1830068897527326,62,423
1557,M,32,52,290.1799565142006,1832,25.36758216568477,378.3038761919466,0,0.9389882113405126,54,808
1558,L,16,46,296.99214467823793,1499,24.50870615049157,381.3211501469334,1,1.5141455852746883,81,908
1559,H,85,75,293.583965116351,4627,36.98218513260529,212.09349143805633,0,1.8040707382244363,89,480
1560,H,23,36,294.42684938612757,1844,33.543808678860444,381.98625824737917,0,1.7124674196157672,59,504
1561,L,55,54,295.06762339246274,4663,38.8437397155905,338.47202513427266,1,1.3596149147139445,64,887
1562,L,24,90,292.7903230084543,4757,32.52338680340284,266.94842388360564,1,1.4272678911007946,64,503
1563,M,76,59,292.5194814655194,3700,31.59874067605786,301.6539591639003,1,0.930317016121398,72,392
1564,L,24,72,295.4150877487128,2060,28.981326808758567,288.1785996860929,0,1.9093856572304948,94,605
1565,H,60,15,298.7896900911054,2549,35.041288556624096,307.5299637139336,1,1.3649441964414069,83,436
1566,L,97,76,293.107614394681,3681,23.635590821638715,376.83719168720097,1,1.541159581966619,53,940
1567,M,17,76,293.091884259053,2420,31.52301195146437,379.39447435616967,0,1.4132548713861013,62,596
1568,L,78,68,292.5525252692087,1749,34.62304854567179,378.9030640235788,0,1.2444412882558953,78,250
1569,M,71,22,294.54888941465913,3443,29.577881277395704,337.1607005967657,1,1.3233938975469481,58,311
1570,L,60,30,293.03471390919987,2590,32.205542576415425,481.41671286398855,0,1.3582936706929627,54,482
1571,M,72,73,293.077768443862,2947,37.92214461318569,227.20923224941745,0,1.305653783142312,61,876
1572,L,77,46,295.4203490349065,2045,28.850951227754543,299.6215214951819,0,1.7127649213196317,83,317
1573,M,87,89,292.11091314858106,4411,32.09888614992441,362.657843458287,1,1.7215874901293613,57,180
1574,H,25,94,298.2446180657852,1494,35.116498466808174,316.49745739199346,1,1.4264813586953253,69,823
1575,L,93,57,292.64847026333695,4474,28.407305541320387,336.2237344315841,1,1.5375542309870747,65,474
1576,L,33,65,297.26287548993736,2226,24.605384133065456,352.1990664576311,1,1.9461162533378866,73,322
1577,L,15,53,298.94596314114017,3973,33.64795195890029,335.2294031922054,0,1.0248058311307189,69,821
1578,M,66,22,297.3961759269794,1949,30.578500986245185,281.03553856372963,0,1.9612593839687138,57,312
1579,M,40,13,297.1475769512584,2369,29.86723661079597,391.3819822874049,0,1.9823634227654083,78,190
1580,M,15,82,296.5923208452759,2038,30.84943882066136,391.71134617176,0,1.7368972134461176,68,418
1581,L,88,42,295.4275430950977,2053,24.09073252253846,428.88097579620387,0,1.6316424835289574,91,125
1582,L,38,46,297.3576074258549,4100,28.750559650325336,255.80410479249375,1,1.6321848013415683,74,335
1583,M,76,62,294.4788304923676,2787,33.572681538012496,388.47255304395424,0,1.0591437141072269,86,394
1584,L,84,33,296.73044379014505,3207,29.986677135816368,306.83761481550937,1,1.6759804263439295,52,242
1585,H,12,98,297.21556117379396,2652,27.419811977034957,343.8731380543092,1,1.8309087083644464,68,289
1586,L,37,60,296.0170246812878,3717,26.303032515623837,317.40764814753834,0,1.1258577100584775,83,861
1587,M,83,50,294.4614062587718,1619,31.359163921741146,302.1212956115288,0,1.1994318626854756,56,157
1588,L,57,38,295.97625807091845,1626,34.206774924129796,381.08656628079694,0,1.9392751679180402,58,719
1589,L,89,68,294.261314507648,1271,35.12998014775362,433.9834075812296,1,1.4294381451973626,57,130
1590,M,19,49,293.9123574353972,1419,27.21979695499703,448.6400555480627,0,1.7737905614006024,68,310
1591,M,42,60,296.5753403068708,3047,38.124644132028,401.7842978181833,1,1.2063921286431725,86,203
1592,H,76,59,295.2924045175224,3897,30.569239123419088,294.25197061223105,1,1.7005518674426685,57,720
1593,L,78,45,296.55154529571007,1488,21.80123882275833,343.5040179861726,0,1.6948447743809805,96,807
1594,L,21,88,295.30517528385127,3223,30.594293159597225,347.2793483126136,1,0.8786657363030727,73,728
1595,M,66,69,296.0189748526589,4302,24.984177914705846,376.6341346612333,1,1.731277802894665,51,392
1596,M,53,27,297.7966504214202,1795,32.0465049033577,386.74038537228773,0,1.33758707553543,78,161
1597,L,22,29,294.6757882794852,2341,31.390603445245134,326.81207031468864,0,1.6005813499198323,61,547
1598,L,33,14,294.19285162370966,3809,22.38442961030455,412.5489039207696,1,1.4261047664616047,98,146
1599,L,53,27,295.85955166817075,1466,37.18877017818896,467.6680112050622,1,1.7942536802596436,97,810
1600,H,66,49,290.0,1439,26.77457023346319,367.90974509866925,0,1.8365258032609693,54,155
1601,L,25,10,296.4177318355888,4127,20.907094787851015,321.71714344376636,0,1.9273998654376818,50,339
1602,L,30,28,293.275768543151,2354,36.4038885418922,403.7273775391078,0,1.8827534771879848,62,884
1603,L,85,96,298.35181028672235,1272,33.05300930025718,405.64846272385785,0,1.81901053828757,88,493
1604,L,60,35,296.57949640587697,3749,28.719892655144395,384.7755775143839,0,1.46007018795055,57,910
1605,L,30,38,296.8321769443025,2044,30.242060569041694,349.82523038885535,1,1.4497807870624162,68,288
1606,M,69,68,296.87937280981953,3212,29.417226367853992,420.2748625219354,1,1.3572418704636284,95,241
1607,L,60,72,294.0815979323895,2515,22.06832745788078,301.91380440463104,1,1.2759806352321599,77,986
1608,H,30,92,294.47981741815,3930,23.008734378720852,346.761215772372,0,1.0316462780051912,59,821
1609,L,15,71,291.61619345773545,4489,34.76150308631203,445.2098466525697,1,1.6807756874634552,98,212
1610,M,82,57,297.9890362958338,4868,32.06343638851314,348.92738608126547,0,1.4920373061275032,99,492
1611,H,74,71,292.4236357126603,4651,34.57721418356227,351.36646323874703,0,1.5549583121797839,83,307
1612,M,85,27,294.9703400831814,4039,36.038300242195376,360.97623324529457,0,1.7096697095885451,59,172
1613,M,67,75,297.4500812867694,1955,13.455193734613474,304.5092504768063,1,1.512713105649773,67,366
1614,L,87,36,298.06849010584455,2290,27.961499122838028,292.8080315853037,1,1.3902846497227885,59,766
1615,L,15,15,294.49831490218804,4801,24.224573441009348,323.2231477348055,0,1.442205435835182,70,833
1616,M,74,79,291.5878295271521,4409,29.36007779434429,340.7955234276359,1,1.3222051022334307,51,241
1617,H,95,68,295.46214546039107,2919,20.736683639978075,408.74263095163604,0,1.8057236286828362,58,881
1618,M,43,15,295.6662706836367,3932,32.98692849217152,363.12695051084467,0,1.0963345638275868,97,896
1619,M,65,40,295.847901485865,4679,33.30167979631756,425.9056118028583,0,1.632486419517776,87,238
1620,M,84,65,294.3888828634783,1187,41.36880271255201,376.8410814324682,1,1.533379391633318,56,498
1621,L,12,63,294.7238770900808,2498,29.499114978321803,393.27483395971274,0,1.0921328084187567,52,271
1622,L,51,94,293.6119111139701,1207,33.386382162669406,381.61045043789613,1,1.4440974236248911,75,113
1623,M,71,50,295.3174311935005,1073,34.85155754269744,429.44998877382136,1,1.6899083531375985,56,574
1624,H,15,27,296.6035832682617,4947,38.59440219958948,352.9618535202856,0,1.4425288288497011,89,738
1625,L,15,96,295.5264997479261,3721,24.343286087933915,354.6448470089466,1,1.2692904044373277,74,102
1626,M,72,32,294.91207544499184,1672,34.476205386488125,296.89247226664764,0,1.5159602387551268,86,751
1627,L,29,45,297.24761284348364,4465,31.98769279318126,394.6392932836932,1,1.0686700765987884,84,413
1628,M,30,34,295.51304314599685,3537,21.914694232085587,325.50660486855963,0,1.331600230422681,95,881
1629,L,11,16,295.06200454588156,3619,32.337039451072734,386.4299352983736,0,1.1576833334221341,76,396
1630,L,99,91,295.1553324458841,2049,33.707902219098855,359.62043917759905,0,1.5741472634977578,87,884
1631,M,99,29,292.5792504925305,1873,21.566354496674315,292.57507011756746,1,1.8232932981948689,84,820
1632,L,65,14,292.819861062521,4608,29.618951820949526,354.8373675635914,0,1.629732455099097,56,851
1633,M,19,27,294.75153150928463,2793,30.39249569950575,328.5955565807643,0,2.012412196086532,87,965
1634,M,96,42,293.52516744417073,2881,30.238811915492782,278.54367653259965,0,1.8158746060965145,69,321
1635,H,79,88,294.9095109271379,4923,33.1246752442631,366.7773527597796,0,1.2367591863682923,72,698
1636,L,32,44,296.7134166300291,1514,27.00188190180245,435.6635491639294,1,1.4400484446646715,99,519
1637,L,39,74,296.4114612153678,2823,24.52654831960563,301.25026555161696,1,1.6200775454223895,78,892
